Session_ID,Station_ID,Station_Name,City,State,Location_Type,Charger_ID,Charger_Type,Connector_Type,Power_Rating_kW,Vehicle_Type,Vehicle_Model,Session_Start,Session_End,Charging_Duration_Min,Energy_Delivered_kWh,Idle_Duration_Min,Session_Status,Start_SOC_Percent,End_SOC_Percent,Charging_Cost,Price_per_kWh,Payment_Method,Customer_Type,Peak_Hour_Flag,Day_Type,Month,Year,Weather_Condition,Temperature_C
SESS001288,STN0095,Chandigarh EV Hub,Chandigarh,  PUNJAB ,Highway,CHG00487,ac,CCS,30.0,Car,,22-05-2025 04:20:50,2025-05-22 05:04:50,44.0,12.51,0.0,Cancelled,105.0,150.0,116.09,9.28,App,Individual,yes,Weekday,May,2025,Humid,34.6
SESS000252,STN0220,Jaipur Charge Point,Jaipur,RAJASTHAN,Mall,CHG00878,,CCS,,Car,BYD Atto 3,12/08/2023 12:04,2023-08-12 12:51:22,47.0,15.67,0.0,completed,105.0,63.5,171.59,10.95,UPI,Fleet,no,Weekday,August,2023,,30.0
SESS000606,STN0162,Hyderabad Power Station,Hyderabad,TELANGANA,Parking,CHG00857,,ccs2,,2-Wheeler,Ola S1 Pro,26/07/2022 01:33,26-07-2022 02:58:13,85.0,12.42,4.0,COMPLETED,,69.4,213.75,,,Individual,Y,Weekend,July,2022,Cloudy,31.0
SESS001696,STN0196,Pune Fast Charge Center,  Pune ,Maharashtra,Residential,CHG00881,DC Fast,Type 2,22.0,2 Wheeler,MG ZS EV,10/06/2025 20:04,10/06/2025 20:07,3.0,14.38,0.0,completed,,150.0,235.69,16.39,App,Fleet,N,Weekday,June,2025,Cloudy,32.1
SESS001825,STN0207,Gurugram Power Station,Gurugram,Haryana,Office,CHG00330,,CCS,50.0,,Hyundai Kona,29/04/2023 20:49,29/04/2023 19:47,-62.0,21.28,,Cancelled,-5.0,150.0,253.44,11.91,upi,,No,Weekend,April,2023,Cloudy,
SESS001439,STN0243,Chandigarh EV Hub,Chandigarh,Punjab,,CHG00824,DC fast,GB/T,,2 Wheeler,Ather 450X,07-05-2025 17:42:48,2025-05-07 18:50:48,68.0,36.21,0.0,Completed,105.0,150.0,587.33,16.22,Wallet,,Yes,Weekend,May,2025,,31.5
SESS001026,STN0142,Lucknow EV Hub,Lucknow,Uttar Pradesh,Residential,CHG00483,DC fast,ccs2,60.0,SUV,Tata Nexon EV,24/05/2022 06:31,,29.0,21.11,,Failed,105.0,150.0,300.4,14.23,App,Commercial,no,Weekend,May,2022,Sunny,21.7
SESS001574,STN0238,Indore Fast Charge Center,Indore,Madhya Pradesh,Hotel,CHG00050,DC fast,ccs2,150.0,Car,MG ZS EV,2024-10-07 21:30:02,07-10-2024 22:19:02,49.0,-4.91,,Cancelled,105.0,83.1,455.53,12.55,upi,Fleet,Y,Holiday,October,2024,Foggy,
SESS001400,STN0201,Pune Fast Charge Center,Pune,Maharashtra,highway,CHG00055,AC,CHAdeMO,3.3,SUV,,09/06/2021 17:11,09-06-2021 17:42:35,31.0,13.81,23.0,Cancelled,15.3,65.2,184.23,13.34,Wallet,Commercial,Yes,Weekend,June,2021,Foggy,30.4
SESS000381,STN0177,Chennai Power Station,Chennai,tamil nadu,Office,CHG00180,AC,ccs2,60.0,3-Wheeler,Bajaj Chetak,01-10-2024 21:53:07,,47.0,12.2,,Cancelled,,150.0,164.33,13.47,UPI,,no,Weekday,October,2024,Rainy,33.6
SESS001780,STN0038,Indore Power Station,Indore,Madhya Pradesh,Office,CHG00745,ac,GB/T,150.0,,Hyundai Kona,05/05/2022 07:23,05-05-2022 07:35:05,12.0,32.26,,Cancelled,-5.0,72.4,321.95,9.98,,,No,Holiday,May,2022,Rainy,21.7
SESS000968,STN0056,Kolkata Fast Charge Center,  Kolkata ,West Bengal,Residential,CHG00067,DC fast,GB/T,3.3,2-Wheeler,Tata Nexon EV,10/04/2024 21:36,10-04-2024 22:27:14,51.0,10.15,27.0,COMPLETED,105.0,70.5,126.27,12.44,Wallet,Individual,Yes,Weekend,April,2024,Rainy,23.4
SESS000368,STN0100,Bhopal Fast Charge Center,Bhopal,Madhya Pradesh,Highway,CHG00366,DC fast,GB/T,,3-Wheeler,BYD Atto 3,15-01-2023 16:17:55,15-01-2023 16:23:55,6.0,19.79,,COMPLETED,-5.0,150.0,379.57,19.18,,Commercial,no,Weekday,January,2023,Sunny,49.8
SESS000403,STN0141,Indore EV Hub,Indore,Madhya Pradesh,Highway,CHG00099,DC Ultra Fast,,30.0,,Citroen eC3,20/01/2022 19:39,20-01-2022 20:19:46,40.0,14.81,11.0,Failed,-5.0,,313.08,21.14,App,Commercial,,Weekend,January,2022,Sunny,27.4
SESS000679,STN0200,Indore EV Hub,Indore,Madhya Pradesh,Office,CHG00752,ac,GB/T,30.0,Bus,Bajaj Chetak,12/03/2024 05:36,2024-03-12 06:57:13,81.0,37.22,0.0,Failed,23.3,,815.86,21.92,Card,Fleet,yes,Weekday,March,2024,Rainy,21.5
SESS001963,STN0016,Bhopal EV Hub,  Bhopal ,Madhya Pradesh,Highway,CHG00222,DC Fast,CHAdeMO,7.2,3-Wheeler,Kia EV6,2023-06-18 16:35:47,2023-06-18 16:57:47,22.0,27.28,,Completed,12.2,,593.34,21.75,App,,Y,Weekday,June,2023,Foggy,36.1
SESS001027,STN0023,Delhi EV Hub,Delhi,Delhi,Hotel,CHG00081,,CCS,150.0,2-Wheeler,Hyundai Kona,10/12/2021 19:59,10-12-2021 21:06:58,67.0,17.57,,Failed,105.0,150.0,298.69,17.0,upi,Commercial,N,Weekday,December,2021,,30.4
SESS001120,STN0092,Hyderabad Charge Point,Hyderabad,TELANGANA,Mall,CHG00370,,Type 2,30.0,Bus,MG ZS EV,06/03/2022 14:16,06-03-2022 14:24:55,8.0,15.88,4.0,COMPLETED,10.7,5.699999999999999,267.42,16.84,App,,no,Holiday,March,2022,Rainy,21.2
SESS000900,STN0014,noida Power Station,noida,Uttar Pradesh,Highway,CHG00836,DC Fast,Type 2,150.0,3-Wheeler,Tata Tiago EV,2025-03-02 11:25:30,02-03-2025 12:05:30,40.0,24.21,0.0,Failed,,63.3,304.56,12.58,,,,Weekday,March,2025,Cloudy,19.9
SESS000536,STN0073,Bhopal Fast Charge Center,Bhopal,MADHYA PRADESH,Hotel,CHG00838,DC Ultra Fast,CHAdeMO,150.0,Bus,Hyundai Kona,07/10/2024 19:36,07-10-2024 21:05:15,,26.13,0.0,COMPLETED,18.6,61.3,321.14,12.29,upi,Commercial,Y,Holiday,October,2024,Rainy,21.4
SESS000952,STN0132,Chennai Fast Charge Center,Chennai,Tamil Nadu,Mall,CHG00366,ac,GB/T,60.0,2 Wheeler,Hyundai Kona,10-04-2021 17:13:20,10/04/2021 17:52,39.0,20.18,0.0,Completed,-5.0,,262.95,13.03,upi,,N,Holiday,April,2021,Humid,34.8
SESS000980,STN0037,Surat Charge Point,SURAT,Gujarat,Office,CHG00332,DC Fast,CHAdeMO,50.0,Car,BYD Atto 3,04/12/2021 19:15,2021-12-04 20:27:07,72.0,42.93,36.0,Failed,20.0,150.0,770.16,17.94,UPI,,no,Weekday,December,2021,Foggy,26.9
SESS000497,STN0184,Pune Fast Charge Center,Pune,Maharashtra,highway,CHG00682,,GB/T,60.0,Bus,Kia EV6,16/10/2023 13:15,16-10-2023 14:08:15,53.0,6.24,0.0,COMPLETED,,150.0,117.75,18.87,UPI,,N,Holiday,October,2023,Rainy,31.8
SESS001858,STN0112,Kochi Fast Charge Center,Kochi,Kerala,highway,CHG00444,,,,Bus,Kia EV6,2022-10-24 09:24:13,2022-10-24 10:06:13,42.0,6.73,,Completed,,79.0,102.7,15.26,Cash,,Y,Weekday,October,2022,Foggy,14.5
SESS000460,STN0044,Indore Fast Charge Center,Indore,Madhya Pradesh,Office,CHG00794,DC Fast,CCS,3.3,3-Wheeler,,2025-05-13 03:57:04,,60.0,13.7,,COMPLETED,105.0,,187.83,,Cash,Individual,No,Holiday,May,2025,Cloudy,32.1
SESS001309,STN0111,Mumbai Power Station,Mumbai,Maharashtra,,CHG00282,DC Fast,CHAdeMO,,Bus,Ather 450X,26/03/2023 00:10,26-03-2023 01:25:35,75.0,28.07,,completed,,150.0,397.19,14.15,Wallet,Individual,no,Weekday,March,2023,Humid,25.4
SESS000212,STN0055,SURAT POWER STATION,Surat,Gujarat,Highway,CHG00582,DC Ultra Fast,CCS,3.3,,BYD Atto 3,25-12-2021 19:21:19,2021-12-25 20:13:19,52.0,18.91,0.0,Failed,,150.0,291.78,15.43,,Fleet,Yes,Weekend,December,2021,Sunny,25.3
SESS000938,STN0247,Bengaluru Power Station,Bengaluru,KARNATAKA,highway,CHG00036,,ccs2,60.0,,Ola S1 Pro,20/02/2025 15:34,2025-02-20 15:58:00,24.0,30.58,,Failed,,150.0,471.24,,UPI,,yes,Weekend,February,2025,,
SESS001435,STN0015,Surat Charge Point,Surat,Gujarat,Parking,CHG00521,DC fast,CHAdeMO,120.0,SUV,Ola S1 Pro,2025-08-30 21:22:26,30/08/2025 22:20,58.0,20.48,,Failed,-5.0,150.0,188.01,9.18,Card,Fleet,,Weekday,August,2025,Sunny,
SESS001670,STN0147,Jaipur Fast Charge Center,Jaipur,Rajasthan,Hotel,CHG00426,,ccs2,120.0,2-Wheeler,Ather 450X,15-03-2021 09:28:29,2021-03-15 09:56:29,28.0,28.62,0.0,Failed,105.0,,352.03,12.3,upi,Individual,No,Weekend,March,2021,Humid,20.3
SESS000174,STN0212,Gurugram EV Hub,Gurugram,Haryana,highway,CHG00763,ac,CHAdeMO,22.0,Bus,MG ZS EV,19-03-2024 14:34:38,2024-03-19 15:18:38,44.0,11.11,,Completed,12.7,150.0,126.32,11.37,App,,,Weekend,March,2024,Foggy,28.3
SESS001312,STN0100,lucknow ev hub,Lucknow,Uttar Pradesh,Residential,CHG00185,ac,GB/T,30.0,2-Wheeler,Ola S1 Pro,14-01-2021 15:18:34,14-01-2021 16:48:34,90.0,0.1,33.0,Cancelled,35.9,,1.89,18.94,Wallet,Individual,No,Holiday,January,2021,Foggy,22.9
SESS000193,STN0213,INDORE FAST CHARGE CENTER,Indore,Madhya Pradesh,Residential,CHG00327,,GB/T,120.0,2 Wheeler,Tata Tiago EV,2024-08-14 13:57:29,14/08/2024 14:44,,32.51,14.0,Failed,-5.0,84.7,646.62,19.89,App,,No,Holiday,August,2024,Foggy,27.8
SESS000143,STN0043,Ahmedabad EV Hub,Ahmedabad,Gujarat,,CHG00092,ac,CCS,120.0,Bus,Hyundai Kona,01/11/2025 23:40,02/11/2025 00:17,37.0,0.1,0.0,Failed,,150.0,1.66,16.55,,,yes,Holiday,November,2025,Cloudy,20.2
SESS001437,STN0122,Noida Charge Point,Noida,Uttar Pradesh,Mall,CHG00182,AC,GB/T,50.0,Bus,Citroen eC3,04-10-2025 12:03:16,04-10-2025 12:05:16,2.0,24.3,0.0,Cancelled,105.0,,285.77,11.76,App,Fleet,,Weekend,October,2025,Humid,33.9
SESS001217,STN0201,Chennai Fast Charge Center,  Chennai ,Tamil Nadu,Office,CHG00555,AC,CHAdeMO,3.3,Bus,Tata Tiago EV,14/07/2024 08:47,2024-07-14 09:30:36,43.0,35.77,,Failed,105.0,,505.43,14.13,Wallet,Fleet,Y,Weekday,July,2024,Rainy,
SESS000168,STN0036,Patna Fast Charge Center,Patna,Bihar,Office,CHG00274,,GB/T,150.0,2 Wheeler,,2024-04-17 07:26:06,17-04-2024 08:00:06,34.0,22.17,,Failed,27.6,98.4,349.62,15.77,UPI,,Yes,Holiday,April,2024,Cloudy,24.1
SESS001426,STN0177,Surat EV Hub,Surat,Gujarat,highway,CHG00552,,,50.0,2-Wheeler,Kia EV6,31-01-2021 19:04:12,2021-01-31 19:53:12,49.0,37.42,12.0,Cancelled,,150.0,499.56,13.35,Card,Commercial,Yes,Holiday,January,2021,,21.3
SESS000230,STN0058,Ahmedabad EV Hub,ahmedabad,Gujarat,highway,CHG00357,DC Fast,ccs2,120.0,2-Wheeler,Bajaj Chetak,2025-09-26 12:32:09,26-09-2025 13:22:09,50.0,27.2,0.0,Cancelled,-5.0,-7.0,,14.82,Cash,Commercial,Yes,Holiday,September,2025,Rainy,33.3
SESS000570,STN0028,Jaipur Fast Charge Center,Jaipur,Rajasthan,Mall,CHG00156,AC,Type 2,30.0,2-Wheeler,Citroen eC3,24-06-2022 00:11:33,2022-06-24 01:10:33,59.0,21.13,0.0,completed,-5.0,93.2,423.23,20.03,Cash,Commercial,no,Weekend,June,2022,Cloudy,24.5
SESS000759,STN0200,Noida Fast Charge Center,Noida,uttar pradesh,highway,CHG00774,DC fast,,22.0,3-Wheeler,Tata Nexon EV,27-11-2023 01:30:51,2023-11-27 03:06:51,96.0,29.62,,completed,-5.0,,514.8,17.38,,Fleet,no,Weekday,November,2023,Humid,31.6
SESS001242,STN0162,Jaipur Fast Charge Center,Jaipur,  Rajasthan ,Parking,CHG00523,,CCS,,Bus,,08-09-2024 03:13:33,08-09-2024 04:39:33,86.0,24.93,,COMPLETED,,150.0,528.02,21.18,upi,Commercial,N,Weekday,September,2024,Humid,26.4
SESS000598,STN0133,Mumbai Charge Point,Mumbai,Maharashtra,Parking,CHG00507,AC,CCS,7.2,2 Wheeler,Mahindra XUV400,11-04-2025 16:27:34,2025-04-11 17:07:34,40.0,29.68,,completed,105.0,150.0,337.46,11.37,,,,Weekday,April,2025,,22.9
SESS000762,STN0053,Chennai EV Hub,Chennai,Tamil Nadu,Mall,CHG00686,ac,Type 2,60.0,3-Wheeler,,11-02-2024 19:20:00,11/02/2024 20:30,70.0,15.25,0.0,COMPLETED,,85.5,330.62,21.68,,Individual,yes,Holiday,February,2024,Sunny,22.1
SESS000155,STN0222,Bhopal Fast Charge Center,Bhopal,Madhya Pradesh,highway,CHG00105,,,120.0,3-Wheeler,Bajaj Chetak,14/11/2025 20:45,14/11/2025 21:39,54.0,21.8,0.0,completed,,80.3,435.78,,Cash,Fleet,Yes,Weekend,November,2025,Cloudy,32.6
SESS001455,STN0135,  Kochi EV Hub ,Kochi,Kerala,Parking,CHG00791,DC Fast,GB/T,120.0,,Hyundai Kona,02/11/2023 05:19,02/11/2023 05:49,30.0,11.43,23.0,Failed,37.1,,,12.33,Card,Individual,no,Weekday,November,2023,Rainy,17.8
SESS001428,STN0012,Indore EV Hub,Indore,Madhya Pradesh,,CHG00149,DC Fast,CCS,60.0,2-Wheeler,Ola S1 Pro,2023-10-12 01:06:06,12/10/2023 02:13,67.0,22.5,23.0,Failed,105.0,63.9,248.17,11.03,Card,Individual,,Weekend,October,2023,Rainy,32.3
SESS000885,STN0129,Indore Power Station,Indore,Madhya Pradesh,Highway,CHG00153,DC fast,GB/T,7.2,Bus,Citroen eC3,28-07-2023 03:12:14,2023-07-28 04:16:14,64.0,3.8,,completed,-5.0,98.6,,17.44,Wallet,Individual,Y,Holiday,July,2023,Humid,36.4
SESS001206,STN0187,Noida Fast Charge Center,Noida,Uttar Pradesh,Residential,CHG00148,,Type 2,120.0,SUV,Kia EV6,06/10/2021 10:30,2021-10-06 10:39:51,9.0,30.41,,Completed,8.9,97.8,339.98,11.18,App,Fleet,Yes,Weekday,October,2021,Sunny,27.8
SESS001360,STN0224,Patna Power Station,Patna,BIHAR,highway,CHG00641,ac,ccs2,,Car,Tata Tiago EV,15-07-2025 17:32:11,15-07-2025 17:44:11,12.0,9.08,,Failed,-5.0,,185.96,20.48,UPI,Individual,No,Weekend,July,2025,,
SESS001019,STN0016,Patna Fast Charge Center,Patna,BIHAR,Residential,CHG00212,DC Ultra Fast,GB/T,60.0,,Ather 450X,27-08-2023 20:29:49,27/08/2023 21:03,34.0,9.56,3.0,Cancelled,,,192.06,20.09,,Fleet,yes,Weekend,August,2023,Rainy,20.8
SESS001859,STN0129,Gurugram Power Station,Gurugram,Haryana,Office,CHG00848,,Type 2,7.2,2-Wheeler,TVS iQube,04/06/2024 12:28,2024-06-04 12:41:57,13.0,27.27,0.0,Completed,105.0,150.0,268.88,9.86,App,Individual,No,Weekend,June,2024,,23.8
SESS000075,STN0076,Noida Fast Charge Center,noida,uttar pradesh,Hotel,CHG00277,DC fast,ccs2,30.0,3-Wheeler,,29/07/2024 20:38,29-07-2024 20:40:59,2.0,23.12,,completed,105.0,,226.11,9.78,UPI,Individual,No,Weekend,July,2024,Cloudy,45.4
SESS000809,STN0235,Noida EV Hub,Noida,Uttar Pradesh,,CHG00244,ac,Type 2,30.0,Car,Bajaj Chetak,2023-11-21 15:03:21,2023-11-21 15:51:21,48.0,9.35,,Failed,105.0,89.1,129.4,13.84,Cash,Fleet,No,Weekday,November,2023,Sunny,
SESS000415,STN0150,Patna Fast Charge Center,Patna,Bihar,Residential,CHG00872,DC fast,GB/T,150.0,Bus,Ola S1 Pro,07/12/2021 01:55,07/12/2021 01:47,-8.0,19.3,,completed,,150.0,349.33,18.1,App,Fleet,Y,Weekend,December,2021,Foggy,26.1
SESS001460,STN0228,Patna Power Station,Patna,Bihar,Office,CHG00229,,CHAdeMO,22.0,Bus,Bajaj Chetak,15/06/2021 01:26,15/06/2021 02:51,85.0,33.33,,Failed,,,714.6,21.44,Wallet,Commercial,yes,Weekday,June,2021,Humid,41.8
SESS001231,STN0168,Bhopal Power Station,Bhopal,Madhya Pradesh,Parking,CHG00866,DC Ultra Fast,,30.0,Car,Bajaj Chetak,12-06-2021 06:58:40,2021-06-12 07:53:40,55.0,9.39,,completed,105.0,99.2,160.57,17.1,Cash,Individual,no,Holiday,June,2021,Sunny,
SESS000931,STN0052,Chandigarh Power Station,Chandigarh,Punjab,highway,CHG00015,AC,CCS,30.0,2-Wheeler,Mahindra XUV400,22-02-2021 15:48:24,2021-02-22 15:55:24,7.0,21.02,,Completed,105.0,78.4,170.05,8.09,Cash,Fleet,Y,Holiday,February,2021,Rainy,22.8
SESS001650,STN0176,Kolkata Charge Point,Kolkata,West Bengal,Residential,CHG00102,ac,Type 2,,Bus,Tata Nexon EV,23-08-2022 19:14:11,23/08/2022 19:42,28.0,23.12,0.0,Completed,,,436.97,,Card,Individual,yes,Holiday,August,2022,Humid,31.4
SESS000641,STN0030,Delhi Power Station,delhi,Delhi,Residential,CHG00681,DC Ultra Fast,,,Car,Bajaj Chetak,2021-09-27 13:46:30,27-09-2021 14:48:30,62.0,0.1,0.0,Cancelled,,150.0,0.93,9.26,App,Individual,Yes,Holiday,September,2021,,32.5
SESS000234,STN0142,Noida Charge Point,Noida,Uttar Pradesh,highway,CHG00339,AC,Type 2,,Car,Mahindra XUV400,2022-12-13 18:44:35,2022-12-13 19:04:35,20.0,6.76,6.0,Failed,,150.0,127.76,18.9,,Individual,no,Weekend,December,2022,Foggy,42.0
SESS000021,STN0063,Lucknow Power Station,Lucknow,Uttar Pradesh,highway,CHG00329,DC Ultra Fast,CHAdeMO,30.0,Car,Bajaj Chetak,08-09-2024 08:13:38,08/09/2024 08:33,20.0,20.38,14.0,Cancelled,9.8,150.0,294.49,,UPI,,No,Holiday,September,2024,Humid,21.9
SESS001895,STN0167,Chennai Fast Charge Center,CHENNAI,Tamil Nadu,Parking,CHG00522,DC fast,CHAdeMO,,2-Wheeler,Citroen eC3,2025-06-18 03:47:31,18/06/2025 04:58,71.0,23.98,,Completed,34.5,,275.53,11.49,Wallet,,no,Holiday,June,2025,Sunny,29.8
SESS001794,STN0187,Bhopal Power Station,Bhopal,Madhya Pradesh,Hotel,CHG00798,ac,GB/T,,SUV,Citroen eC3,03/01/2025 16:57,03/01/2025 17:45,48.0,0.1,1.0,Cancelled,105.0,99.0,1.42,14.18,Cash,Individual,yes,Weekday,January,2025,Cloudy,21.7
SESS000030,STN0102,Gurugram Charge Point,Gurugram,Haryana,Office,CHG00002,AC,CHAdeMO,,Bus,Hyundai Kona,31/01/2025 09:09,31/01/2025 09:44,35.0,7.18,24.0,COMPLETED,,61.5,61.53,8.57,,Commercial,No,Weekend,January,2025,,27.2
SESS000804,STN0181,Kochi Power Station,Kochi,KERALA,highway,CHG00427,ac,ccs2,50.0,SUV,MG ZS EV,2024-03-26 08:21:54,2024-03-26 08:56:54,35.0,32.04,0.0,Cancelled,-5.0,98.7,420.69,,Card,,yes,Weekend,March,2024,Sunny,19.6
SESS000883,STN0227,Bhopal EV Hub,Bhopal,Madhya Pradesh,Office,CHG00706,,ccs2,120.0,Bus,Tata Tiago EV,02-03-2021 20:37:40,2021-03-02 21:29:40,52.0,21.65,0.0,Failed,105.0,150.0,218.45,10.09,UPI,Commercial,no,Weekend,March,2021,,27.4
SESS001634,STN0056,Surat Fast Charge Center,Surat,GUJARAT,highway,CHG00802,,ccs2,120.0,,Hyundai Kona,13/05/2022 18:47,13-05-2022 19:51:19,,22.67,7.0,Cancelled,105.0,150.0,330.76,14.59,UPI,Fleet,,Weekend,May,2022,Rainy,27.5
SESS001614,STN0208,Indore Power Station,Indore,Madhya Pradesh,,CHG00777,AC,GB/T,60.0,2-Wheeler,Citroen eC3,20/01/2024 22:19,2024-01-20 22:34:11,15.0,13.62,0.0,Completed,8.1,150.0,208.52,15.31,UPI,Individual,Y,Weekend,January,2024,Foggy,24.9
SESS001055,STN0238,jaipur Charge Point,jaipur,Rajasthan,highway,CHG00612,DC Ultra Fast,CCS,60.0,Bus,Mahindra XUV400,2025-11-09 17:34:04,09/11/2025 17:58,24.0,0.1,0.0,Completed,,85.7,1.9,18.99,UPI,,Yes,Holiday,November,2025,Humid,24.8
SESS000291,STN0132,Jaipur Fast Charge Center,Jaipur,Rajasthan,Office,CHG00244,,CHAdeMO,150.0,Bus,Hyundai Kona,2025-12-21 12:07:01,21/12/2025 12:08,1.0,0.1,6.0,completed,-5.0,94.1,2.01,,upi,Individual,yes,Holiday,December,2025,Cloudy,11.8
SESS000915,STN0195,Indore Charge Point,Indore,Madhya Pradesh,Highway,CHG00041,DC Fast,Type 2,50.0,,Ather 450X,07/03/2022 18:20,07/03/2022 19:43,83.0,3.93,15.0,Failed,105.0,150.0,55.85,14.21,Wallet,,no,Weekend,March,2022,Rainy,
SESS001277,STN0169,Kolkata Charge Point,Kolkata,WEST BENGAL,Highway,CHG00445,DC fast,CHAdeMO,60.0,3-Wheeler,Kia EV6,2025-02-02 21:36:04,2025-02-02 21:59:04,23.0,12.28,33.0,Cancelled,,150.0,255.42,20.8,App,Individual,No,Holiday,February,2025,Sunny,32.6
SESS001094,STN0123,Kolkata Fast Charge Center,Kolkata,West Bengal,Office,CHG00336,,CCS,3.3,2-Wheeler,,25/06/2024 23:38,26/06/2024 00:45,67.0,10.27,11.0,Completed,,84.0,128.48,12.51,upi,Fleet,Y,Holiday,June,2024,Foggy,22.6
SESS001112,STN0010,Gurugram EV Hub,Gurugram,Haryana,highway,CHG00599,,ccs2,7.2,2-Wheeler,,2024-05-30 09:09:13,2024-05-30 10:09:13,60.0,1.74,,completed,,75.6,32.57,,UPI,Fleet,No,Weekend,May,2024,Cloudy,33.1
SESS000115,STN0201,Delhi Fast Charge Center,delhi,Delhi,,CHG00268,AC,,150.0,Bus,Hyundai Kona,2024-03-10 05:07:56,10-03-2024 04:21:56,-46.0,15.5,0.0,Cancelled,18.1,69.6,299.61,19.33,upi,,N,Weekend,March,2024,Sunny,18.0
SESS001573,STN0048,Ahmedabad Charge Point,Ahmedabad,Gujarat,Mall,CHG00581,DC Fast,CCS,3.3,SUV,Bajaj Chetak,2021-04-05 14:50:20,05-04-2021 15:25:20,35.0,34.88,0.0,Completed,28.1,150.0,680.86,19.52,Card,,No,Holiday,April,2021,Sunny,33.7
SESS001116,STN0250,Chandigarh Charge Point,Chandigarh,Punjab,Residential,CHG00788,,GB/T,22.0,2-Wheeler,Ola S1 Pro,08-02-2025 23:04:46,08-02-2025 23:32:46,,21.53,31.0,Completed,18.9,,412.08,19.14,Cash,Individual,Y,Weekend,February,2025,Sunny,21.1
SESS000466,STN0212,Kochi Power Station,Kochi,Kerala,Parking,CHG00212,DC Ultra Fast,GB/T,60.0,2-Wheeler,,04-07-2023 05:44:28,2023-07-04 05:45:28,1.0,16.17,,Failed,105.0,69.1,184.34,,,Individual,No,Weekend,July,2023,,20.9
SESS001776,STN0165,Kolkata EV Hub,Kolkata,West Bengal,Hotel,CHG00123,DC Ultra Fast,CCS,,,,2023-05-15 18:15:20,2023-05-15 18:47:20,32.0,46.05,0.0,Completed,-5.0,,891.53,19.36,App,Fleet,Y,Holiday,May,2023,Humid,21.0
SESS001733,STN0149,hyderabad Power Station,hyderabad,Telangana,highway,CHG00261,,CHAdeMO,30.0,SUV,Ather 450X,2024-12-08 06:04:44,2024-12-08 06:50:44,46.0,18.44,,Completed,105.0,150.0,167.62,9.09,,,,Holiday,December,2024,Sunny,32.9
SESS000890,STN0226,Hyderabad Power Station,hyderabad,Telangana,,CHG00630,DC fast,CCS,22.0,Car,BYD Atto 3,15-05-2023 19:28:50,15-05-2023 20:14:50,46.0,43.37,,Cancelled,105.0,,646.21,14.9,App,Commercial,Y,Weekend,May,2023,Cloudy,18.0
SESS000168,STN0036,Patna Fast Charge Center,Patna,Bihar,Office,CHG00274,,GB/T,150.0,2 Wheeler,,2024-04-17 07:26:06,17-04-2024 08:00:06,34.0,22.17,,Failed,27.6,98.4,349.62,15.77,UPI,,Yes,Holiday,April,2024,Cloudy,24.1
SESS000408,STN0086,Hyderabad EV Hub,Hyderabad,Telangana,Residential,CHG00151,DC Ultra Fast,ccs2,7.2,Bus,Ola S1 Pro,12-07-2025 11:09:50,12-07-2025 12:14:50,65.0,,0.0,Completed,105.0,97.0,458.21,17.61,,Fleet,yes,Weekday,July,2025,Humid,16.9
SESS001641,STN0081,Noida Power Station,Noida,uttar pradesh,Highway,CHG00345,DC Ultra Fast,CHAdeMO,3.3,Car,Mahindra XUV400,2025-09-09 08:01:40,09-09-2025 08:41:40,40.0,,0.0,completed,6.9,-2.0999999999999996,50.25,10.76,Card,Fleet,,Weekend,September,2025,Humid,28.7
SESS000321,STN0109,Kolkata Fast Charge Center,  Kolkata ,west bengal,Mall,CHG00571,,CCS,22.0,Bus,Ola S1 Pro,28-12-2023 14:31:05,2023-12-28 15:06:05,35.0,28.38,,Completed,16.7,73.6,584.63,20.6,Cash,Commercial,no,Weekday,December,2023,Humid,24.2
SESS001965,STN0120,Hyderabad Charge Point,hyderabad,Telangana,Mall,CHG00180,ac,GB/T,7.2,2-Wheeler,,08-10-2024 22:56:50,08/10/2024 23:36,40.0,14.5,28.0,COMPLETED,105.0,,143.55,9.9,Card,,Y,Weekday,October,2024,Rainy,26.3
SESS000898,STN0248,Delhi Fast Charge Center,Delhi,Delhi,Mall,CHG00275,DC Ultra Fast,Type 2,30.0,,,2022-11-16 13:05:16,16-11-2022 14:15:16,70.0,31.82,,completed,105.0,,285.43,8.97,Cash,Individual,yes,Weekend,November,2022,,31.8
SESS001610,STN0091,Chennai Fast Charge Center,Chennai,Tamil Nadu,highway,CHG00153,AC,Type 2,150.0,Car,,13-01-2024 02:14:15,13-01-2024 02:46:15,32.0,18.79,24.0,Failed,-5.0,80.2,298.39,15.88,Cash,Commercial,No,Holiday,January,2024,Foggy,31.1
SESS001102,STN0153,Patna Power Station,Patna,BIHAR,,CHG00067,,Type 2,120.0,2 Wheeler,Tata Tiago EV,20/05/2025 11:29,20-05-2025 12:13:16,,,0.0,Cancelled,105.0,,602.12,16.16,Cash,Commercial,Yes,Holiday,May,2025,Sunny,30.4
SESS000705,STN0136,Ahmedabad Power Station,Ahmedabad,GUJARAT,Mall,CHG00619,,,7.2,Car,,2025-10-26 00:42:01,26-10-2025 01:47:01,65.0,23.76,,completed,39.1,,,,Cash,,N,Holiday,October,2025,Sunny,29.9
